0.252843649473384	-1.34799705414668	1
-1.37961580138	-1.62984553961021	1
-1.43040163968849	-0.946502098301858	1
0.594757907610087	-1.48063914710691	1
0.910000093915919	-0.0306092277389215	1
-1.13700129075229	0.500974398910112	1
-0.736091360598175	-1.41106042417886	1
-1.57051719321894	-2.73003547164372	1
1.11954856709746	-1.09693989587737	1
0.804067441102331	-0.695185426289518	1
0.803623658025154	-0.668254586764569	1
-1.67114116017564	-0.363680655885328	1
0.51330184351095	-0.225444320958664	1
0.793342652760121	-0.454543822468304	1
1.28812149849913	-0.124142956735436	1
0.213845979184548	-1.93127312633987	1
0.661218626721101	-0.773851211492249	1
0.630185925989686	-1.09654095187138	1
0.00080885579247575	-0.669472021340411	1
1.17909131212614	-1.66318028200378	1
-1.14296266848105	-0.230895208365394	1
-1.42000900938393	-1.05255539344049	1
-1.28176272582364	-1.15363903768091	1
-1.17340500676877	-1.35446421667866	1
-1.41908136117841	-1.61591373680236	1
-0.909362819537609	-1.85023078703492	1
0.506489222709885	-0.624015047849052	1
-1.24118287683121	-0.110823579675923	1
0.181227156917803	-0.716916690370594	1
-1.3116612597689	0.0386641456602465	1
0.308761359085842	-0.712307407641474	1
-1.50351522341296	-0.133410379688015	1
-1.57172790814256	-1.61453261980974	1
-1.86550652377567	-0.0834668754693821	1
0.743211058941182	-0.634175209065688	1
0.645507688415877	0.0412876165129738	1
-1.07924544524	-1.78069189571872	1
-2.39790880972315	-0.177104598329352	1
-1.54226457701887	-0.559162551692796	1
-1.12036697394017	-2.40749132267343	1
-1.29333683689524	0.607146364781989	1
0.285899492758726	0.397870997626553	1
0.771833688449437	-0.118443896803237	1
1.39049036257814	-0.434600350250415	1
-1.46398949967944	-1.28891633514111	1
-0.93662504952037	-0.305443072033091	1
0.66349619428277	-1.31096962701219	1
-1.03380968230707	-0.937221254254448	1
-1.5505942278685	0.157410774800392	1
-1.27852688671563	-0.465788188386657	1
-1.35581952478878	-1.51394131783759	1
-1.76141204772027	-1.53304557919888	1
1.0466911857194	-0.353404688672066	1
-0.968650751404127	-0.999907538613442	1
-0.023079944554966	-0.546071176273539	1
0.806692223007309	0.731917142595792	1
0.368553340110542	0.294743697375882	1
-1.31948465510891	-0.972850258247718	1
-1.64663186434401	-0.210791075439208	1
-1.27825889673237	1.75093005346044	1
0.960850324999777	-1.5157982950522	1
-0.882041242786942	0.265289652779764	1
0.659850627540647	-0.418028005899046	1
1.40930600508494	-1.5795445319591	1
0.798957776317027	-1.63429812517074	1
-1.02508654502143	-1.24839718650145	1
0.348065446645523	0.186034948366136	1
1.13841881680241	-0.591125438434037	1
1.2191415550562	-0.149882301285956	1
-1.44766617627448	-2.27495035884004	1
